
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0

Begin Step 5794, Time: 0.885349, Redshift: 0.129498, Nf = 0006465797, Systemstep: 0.00021137, Dloga: 0.000238771

Begin Step 5795, Time: 0.885561, Redshift: 0.129228, Nf = 0000032321, Systemstep: 0.000211421, Dloga: 0.000238771

Begin Step 5796, Time: 0.885772, Redshift: 0.128959, Nf = 0032327531, Systemstep: 0.000211471, Dloga: 0.000238771

Begin Step 5797, Time: 0.885984, Redshift: 0.128689, Nf = 0000033328, Systemstep: 0.000211522, Dloga: 0.000238771

Begin Step 5798, Time: 0.886195, Redshift: 0.12842, Nf = 0006469498, Systemstep: 0.000211572, Dloga: 0.000238771

Begin Step 5799, Time: 0.886407, Redshift: 0.12815, Nf = 0000033577, Systemstep: 0.000211623, Dloga: 0.000238771

Begin Step 5800, Time: 0.886618, Redshift: 0.127881, Nf = 0066948215, Systemstep: 0.000211673, Dloga: 0.000238771

Begin Step 5801, Time: 0.88683, Redshift: 0.127612, Nf = 0000034225, Systemstep: 0.000211724, Dloga: 0.000238771

Begin Step 5802, Time: 0.887042, Redshift: 0.127342, Nf = 0006471829, Systemstep: 0.000211775, Dloga: 0.000238771

Begin Step 5803, Time: 0.887254, Redshift: 0.127073, Nf = 0000034270, Systemstep: 0.000211825, Dloga: 0.000238771

Begin Step 5804, Time: 0.887466, Redshift: 0.126804, Nf = 0032334974, Systemstep: 0.000211876, Dloga: 0.000238771

Begin Step 5805, Time: 0.887678, Redshift: 0.126535, Nf = 0000035550, Systemstep: 0.000211926, Dloga: 0.000238771

Begin Step 5806, Time: 0.88789, Redshift: 0.126266, Nf = 0006470504, Systemstep: 0.000211977, Dloga: 0.000238771

Begin Step 5807, Time: 0.888102, Redshift: 0.125997, Nf = 0000035660, Systemstep: 0.000212028, Dloga: 0.000238771

Begin Step 5808, Time: 0.888314, Redshift: 0.125729, Nf = 0134217728, Systemstep: 0.000212078, Dloga: 0.000238771

Begin Step 5809, Time: 0.888526, Redshift: 0.12546, Nf = 0000037376, Systemstep: 0.000212129, Dloga: 0.000238771

Begin Step 5810, Time: 0.888738, Redshift: 0.125191, Nf = 0006475255, Systemstep: 0.000212179, Dloga: 0.000238771

Begin Step 5811, Time: 0.88895, Redshift: 0.124922, Nf = 0000038327, Systemstep: 0.00021223, Dloga: 0.000238771

Begin Step 5812, Time: 0.889162, Redshift: 0.124654, Nf = 0032374748, Systemstep: 0.000212281, Dloga: 0.000238771

Begin Step 5813, Time: 0.889375, Redshift: 0.124385, Nf = 0000039419, Systemstep: 0.000212332, Dloga: 0.000238771

Begin Step 5814, Time: 0.889587, Redshift: 0.124117, Nf = 0006474515, Systemstep: 0.000212382, Dloga: 0.000238771

Begin Step 5815, Time: 0.8898, Redshift: 0.123849, Nf = 0000039742, Systemstep: 0.000212433, Dloga: 0.000238771

Begin Step 5816, Time: 0.890012, Redshift: 0.12358, Nf = 0066987842, Systemstep: 0.000212484, Dloga: 0.000238771

Begin Step 5817, Time: 0.890225, Redshift: 0.123312, Nf = 0000040999, Systemstep: 0.000212534, Dloga: 0.000238771

Begin Step 5818, Time: 0.890437, Redshift: 0.123044, Nf = 0006473491, Systemstep: 0.000212585, Dloga: 0.000238771

Begin Step 5819, Time: 0.89065, Redshift: 0.122776, Nf = 0000042120, Systemstep: 0.000212636, Dloga: 0.000238771

Begin Step 5820, Time: 0.890863, Redshift: 0.122508, Nf = 0032380663, Systemstep: 0.000212687, Dloga: 0.000238771

Begin Step 5821, Time: 0.891075, Redshift: 0.12224, Nf = 0000044542, Systemstep: 0.000212737, Dloga: 0.000238771

Begin Step 5822, Time: 0.891288, Redshift: 0.121972, Nf = 0006471969, Systemstep: 0.000212788, Dloga: 0.000238771

Begin Step 5823, Time: 0.891501, Redshift: 0.121704, Nf = 0000045701, Systemstep: 0.000212839, Dloga: 0.000238771

Begin Step 5824, Time: 0.891714, Redshift: 0.121436, Nf = 0134217728, Systemstep: 0.00021289, Dloga: 0.000238771

Begin Step 5825, Time: 0.891927, Redshift: 0.121168, Nf = 0000048063, Systemstep: 0.000212941, Dloga: 0.000238771

Begin Step 5826, Time: 0.89214, Redshift: 0.120901, Nf = 0006479037, Systemstep: 0.000212992, Dloga: 0.000238771

Begin Step 5827, Time: 0.892353, Redshift: 0.120633, Nf = 0000049046, Systemstep: 0.000213042, Dloga: 0.000238771

Begin Step 5828, Time: 0.892566, Redshift: 0.120365, Nf = 0032416693, Systemstep: 0.000213093, Dloga: 0.000238771

Begin Step 5829, Time: 0.892779, Redshift: 0.120098, Nf = 0000050274, Systemstep: 0.000213144, Dloga: 0.000238771

Begin Step 5830, Time: 0.892992, Redshift: 0.119831, Nf = 0006482908, Systemstep: 0.000213195, Dloga: 0.000238771

Begin Step 5831, Time: 0.893205, Redshift: 0.119563, Nf = 0000050189, Systemstep: 0.000213246, Dloga: 0.000238771

Begin Step 5832, Time: 0.893419, Redshift: 0.119296, Nf = 0067025893, Systemstep: 0.000213297, Dloga: 0.000238771

Begin Step 5833, Time: 0.893632, Redshift: 0.119029, Nf = 0000050947, Systemstep: 0.000213348, Dloga: 0.000238771

Begin Step 5834, Time: 0.893845, Redshift: 0.118762, Nf = 0006484013, Systemstep: 0.000213399, Dloga: 0.000238771

Begin Step 5835, Time: 0.894059, Redshift: 0.118494, Nf = 0000050452, Systemstep: 0.00021345, Dloga: 0.000238771

Begin Step 5836, Time: 0.894272, Redshift: 0.118227, Nf = 0032422176, Systemstep: 0.000213501, Dloga: 0.000238771

Begin Step 5837, Time: 0.894486, Redshift: 0.11796, Nf = 0000050455, Systemstep: 0.000213552, Dloga: 0.000238771

Begin Step 5838, Time: 0.8947, Redshift: 0.117694, Nf = 0006484092, Systemstep: 0.000213603, Dloga: 0.000238771

Begin Step 5839, Time: 0.894913, Redshift: 0.117427, Nf = 0000049188, Systemstep: 0.000213654, Dloga: 0.000238771

Begin Step 5840, Time: 0.895127, Redshift: 0.11716, Nf = 0134217728, Systemstep: 0.000213705, Dloga: 0.000238771

Begin Step 5841, Time: 0.895341, Redshift: 0.116893, Nf = 0000049378, Systemstep: 0.000213756, Dloga: 0.000238771

Begin Step 5842, Time: 0.895555, Redshift: 0.116627, Nf = 0006493607, Systemstep: 0.000213807, Dloga: 0.000238771

Begin Step 5843, Time: 0.895768, Redshift: 0.11636, Nf = 0000048650, Systemstep: 0.000213858, Dloga: 0.000238771

Begin Step 5844, Time: 0.895982, Redshift: 0.116093, Nf = 0032455825, Systemstep: 0.000213909, Dloga: 0.000238771

Begin Step 5845, Time: 0.896196, Redshift: 0.115827, Nf = 0000048312, Systemstep: 0.00021396, Dloga: 0.000238771

Begin Step 5846, Time: 0.89641, Redshift: 0.115561, Nf = 0006501627, Systemstep: 0.000214011, Dloga: 0.000238771

Begin Step 5847, Time: 0.896624, Redshift: 0.115294, Nf = 0000047425, Systemstep: 0.000214062, Dloga: 0.000238771

Begin Step 5848, Time: 0.896838, Redshift: 0.115028, Nf = 0067062154, Systemstep: 0.000214113, Dloga: 0.000238771

Begin Step 5849, Time: 0.897053, Redshift: 0.114762, Nf = 0000047691, Systemstep: 0.000214165, Dloga: 0.000238771

Begin Step 5850, Time: 0.897267, Redshift: 0.114496, Nf = 0006505149, Systemstep: 0.000214216, Dloga: 0.000238771

Begin Step 5851, Time: 0.897481, Redshift: 0.11423, Nf = 0000047452, Systemstep: 0.000214267, Dloga: 0.000238771

Begin Step 5852, Time: 0.897695, Redshift: 0.113964, Nf = 0032459462, Systemstep: 0.000214318, Dloga: 0.000238771

Begin Step 5853, Time: 0.89791, Redshift: 0.113698, Nf = 0000048518, Systemstep: 0.000214369, Dloga: 0.000238771

Begin Step 5854, Time: 0.898124, Redshift: 0.113432, Nf = 0006505783, Systemstep: 0.00021442, Dloga: 0.000238771

Begin Step 5855, Time: 0.898339, Redshift: 0.113166, Nf = 0000049613, Systemstep: 0.000214472, Dloga: 0.000238771

Begin Step 5856, Time: 0.898553, Redshift: 0.1129, Nf = 0134217728, Systemstep: 0.000214523, Dloga: 0.000238771

Begin Step 5857, Time: 0.898768, Redshift: 0.112634, Nf = 0000053430, Systemstep: 0.000214574, Dloga: 0.000238771

Begin Step 5858, Time: 0.898982, Redshift: 0.112369, Nf = 0006514181, Systemstep: 0.000214625, Dloga: 0.000238771

Begin Step 5859, Time: 0.899197, Redshift: 0.112103, Nf = 0000056178, Systemstep: 0.000214676, Dloga: 0.000238771

Begin Step 5860, Time: 0.899412, Redshift: 0.111838, Nf = 0032494734, Systemstep: 0.000214728, Dloga: 0.000238771

Begin Step 5861, Time: 0.899627, Redshift: 0.111572, Nf = 0000059115, Systemstep: 0.000214779, Dloga: 0.000238771

Begin Step 5862, Time: 0.899841, Redshift: 0.111307, Nf = 0006518904, Systemstep: 0.00021483, Dloga: 0.000238771

Begin Step 5863, Time: 0.900056, Redshift: 0.111042, Nf = 0000060843, Systemstep: 0.000214882, Dloga: 0.000238771

Begin Step 5864, Time: 0.900271, Redshift: 0.110776, Nf = 0067096024, Systemstep: 0.000214933, Dloga: 0.000238771

Begin Step 5865, Time: 0.900486, Redshift: 0.110511, Nf = 0000063539, Systemstep: 0.000214984, Dloga: 0.000238771

Begin Step 5866, Time: 0.900701, Redshift: 0.110246, Nf = 0006521075, Systemstep: 0.000215036, Dloga: 0.000238771

Begin Step 5867, Time: 0.900916, Redshift: 0.109981, Nf = 0000065192, Systemstep: 0.000215087, Dloga: 0.000238771

Begin Step 5868, Time: 0.901131, Redshift: 0.109716, Nf = 0032497983, Systemstep: 0.000215138, Dloga: 0.000238771

Begin Step 5869, Time: 0.901347, Redshift: 0.109451, Nf = 0000067162, Systemstep: 0.00021519, Dloga: 0.000238771

Begin Step 5870, Time: 0.901562, Redshift: 0.109186, Nf = 0006520620, Systemstep: 0.000215241, Dloga: 0.000238771

Begin Step 5871, Time: 0.901777, Redshift: 0.108921, Nf = 0000067219, Systemstep: 0.000215292, Dloga: 0.000238771

Begin Step 5872, Time: 0.901993, Redshift: 0.108657, Nf = 0134217728, Systemstep: 0.000215344, Dloga: 0.000238771

Begin Step 5873, Time: 0.902208, Redshift: 0.108392, Nf = 0000068724, Systemstep: 0.000215395, Dloga: 0.000238771

Begin Step 5874, Time: 0.902423, Redshift: 0.108127, Nf = 0006526774, Systemstep: 0.000215447, Dloga: 0.000238771

Begin Step 5875, Time: 0.902639, Redshift: 0.107863, Nf = 0000069038, Systemstep: 0.000215498, Dloga: 0.000238771

Begin Step 5876, Time: 0.902854, Redshift: 0.107598, Nf = 0032531060, Systemstep: 0.00021555, Dloga: 0.000238771

Begin Step 5877, Time: 0.90307, Redshift: 0.107334, Nf = 0000069767, Systemstep: 0.000215601, Dloga: 0.000238771

Begin Step 5878, Time: 0.903286, Redshift: 0.107069, Nf = 0006531029, Systemstep: 0.000215653, Dloga: 0.000238771

Begin Step 5879, Time: 0.903501, Redshift: 0.106805, Nf = 0000068955, Systemstep: 0.000215704, Dloga: 0.000238771

Begin Step 5880, Time: 0.903717, Redshift: 0.106541, Nf = 0067130543, Systemstep: 0.000215756, Dloga: 0.000238771

Begin Step 5881, Time: 0.903933, Redshift: 0.106277, Nf = 0000068984, Systemstep: 0.000215807, Dloga: 0.000238771

Begin Step 5882, Time: 0.904149, Redshift: 0.106013, Nf = 0006533076, Systemstep: 0.000215859, Dloga: 0.000238771

Begin Step 5883, Time: 0.904365, Redshift: 0.105749, Nf = 0000068231, Systemstep: 0.00021591, Dloga: 0.000238771

Begin Step 5884, Time: 0.904581, Redshift: 0.105485, Nf = 0032534494, Systemstep: 0.000215962, Dloga: 0.000238771

Begin Step 5885, Time: 0.904797, Redshift: 0.105221, Nf = 0000069599, Systemstep: 0.000216013, Dloga: 0.000238771

Begin Step 5886, Time: 0.905013, Redshift: 0.104957, Nf = 0006534968, Systemstep: 0.000216065, Dloga: 0.000238771

Begin Step 5887, Time: 0.905229, Redshift: 0.104693, Nf = 0000070886, Systemstep: 0.000216117, Dloga: 0.000238771

Begin Step 5888, Time: 0.905445, Redshift: 0.104429, Nf = 0134217728, Systemstep: 0.000216168, Dloga: 0.000238771

Begin Step 5889, Time: 0.905661, Redshift: 0.104166, Nf = 0000076315, Systemstep: 0.00021622, Dloga: 0.000238771

Begin Step 5890, Time: 0.905878, Redshift: 0.103902, Nf = 0006544351, Systemstep: 0.000216271, Dloga: 0.000238771

Begin Step 5891, Time: 0.906094, Redshift: 0.103638, Nf = 0000079990, Systemstep: 0.000216323, Dloga: 0.000238771

Begin Step 5892, Time: 0.90631, Redshift: 0.103375, Nf = 0032564433, Systemstep: 0.000216375, Dloga: 0.000238771

Begin Step 5893, Time: 0.906527, Redshift: 0.103112, Nf = 0000083516, Systemstep: 0.000216426, Dloga: 0.000238771

Begin Step 5894, Time: 0.906743, Redshift: 0.102848, Nf = 0006552499, Systemstep: 0.000216478, Dloga: 0.000238771

Begin Step 5895, Time: 0.90696, Redshift: 0.102585, Nf = 0000085306, Systemstep: 0.00021653, Dloga: 0.000238771

Begin Step 5896, Time: 0.907176, Redshift: 0.102322, Nf = 0067163344, Systemstep: 0.000216581, Dloga: 0.000238771

Begin Step 5897, Time: 0.907393, Redshift: 0.102058, Nf = 0000088679, Systemstep: 0.000216633, Dloga: 0.000238771

Begin Step 5898, Time: 0.90761, Redshift: 0.101795, Nf = 0006557859, Systemstep: 0.000216685, Dloga: 0.000238771

Begin Step 5899, Time: 0.907826, Redshift: 0.101532, Nf = 0000089610, Systemstep: 0.000216737, Dloga: 0.000238771

Begin Step 5900, Time: 0.908043, Redshift: 0.101269, Nf = 0032565930, Systemstep: 0.000216788, Dloga: 0.000238771

Begin Step 5901, Time: 0.90826, Redshift: 0.101006, Nf = 0000091416, Systemstep: 0.00021684, Dloga: 0.000238771

Begin Step 5902, Time: 0.908477, Redshift: 0.100744, Nf = 0006562297, Systemstep: 0.000216892, Dloga: 0.000238771

Begin Step 5903, Time: 0.908694, Redshift: 0.100481, Nf = 0000091564, Systemstep: 0.000216944, Dloga: 0.000238771

Begin Step 5904, Time: 0.908911, Redshift: 0.100218, Nf = 0134217728, Systemstep: 0.000216996, Dloga: 0.000238771

Begin Step 5905, Time: 0.909128, Redshift: 0.0999554, Nf = 0000093138, Systemstep: 0.000217047, Dloga: 0.000238771

Begin Step 5906, Time: 0.909345, Redshift: 0.0996928, Nf = 0006570621, Systemstep: 0.000217099, Dloga: 0.000238771

Begin Step 5907, Time: 0.909562, Redshift: 0.0994302, Nf = 0000092917, Systemstep: 0.000217151, Dloga: 0.000238771

Begin Step 5908, Time: 0.909779, Redshift: 0.0991677, Nf = 0032596864, Systemstep: 0.000217203, Dloga: 0.000238771

Begin Step 5909, Time: 0.909997, Redshift: 0.0989053, Nf = 0000091976, Systemstep: 0.000217255, Dloga: 0.000238771

Begin Step 5910, Time: 0.910214, Redshift: 0.098643, Nf = 0006575815, Systemstep: 0.000217307, Dloga: 0.000238771

Begin Step 5911, Time: 0.910431, Redshift: 0.0983807, Nf = 0000089480, Systemstep: 0.000217359, Dloga: 0.000238771

Begin Step 5912, Time: 0.910649, Redshift: 0.0981184, Nf = 0067196776, Systemstep: 0.00021741, Dloga: 0.000238771

Begin Step 5913, Time: 0.910866, Redshift: 0.0978563, Nf = 0000087624, Systemstep: 0.000217462, Dloga: 0.000238771

Begin Step 5914, Time: 0.911084, Redshift: 0.0975942, Nf = 0006579457, Systemstep: 0.000217514, Dloga: 0.000238771

Begin Step 5915, Time: 0.911301, Redshift: 0.0973321, Nf = 0000084113, Systemstep: 0.000217566, Dloga: 0.000238771

Begin Step 5916, Time: 0.911519, Redshift: 0.0970701, Nf = 0032598386, Systemstep: 0.000217618, Dloga: 0.000238771

Begin Step 5917, Time: 0.911736, Redshift: 0.0968082, Nf = 0000081494, Systemstep: 0.00021767, Dloga: 0.000238771

Begin Step 5918, Time: 0.911954, Redshift: 0.0965464, Nf = 0006578597, Systemstep: 0.000217722, Dloga: 0.000238771

Begin Step 5919, Time: 0.912172, Redshift: 0.0962846, Nf = 0000076843, Systemstep: 0.000217774, Dloga: 0.000238771

Begin Step 5920, Time: 0.91239, Redshift: 0.0960229, Nf = 0134217728, Systemstep: 0.000217826, Dloga: 0.000238771

Begin Step 5921, Time: 0.912608, Redshift: 0.0957612, Nf = 0000075711, Systemstep: 0.000217878, Dloga: 0.000238771

Begin Step 5922, Time: 0.912826, Redshift: 0.0954996, Nf = 0006585764, Systemstep: 0.00021793, Dloga: 0.000238771

Begin Step 5923, Time: 0.913044, Redshift: 0.095238, Nf = 0000073218, Systemstep: 0.000217982, Dloga: 0.000238771

Begin Step 5924, Time: 0.913262, Redshift: 0.0949766, Nf = 0032630213, Systemstep: 0.000218034, Dloga: 0.000238771

Begin Step 5925, Time: 0.91348, Redshift: 0.0947151, Nf = 0000070999, Systemstep: 0.000218086, Dloga: 0.000238771

Begin Step 5926, Time: 0.913698, Redshift: 0.0944538, Nf = 0006591203, Systemstep: 0.000218138, Dloga: 0.000238771

Begin Step 5927, Time: 0.913916, Redshift: 0.0941925, Nf = 0000067692, Systemstep: 0.000218191, Dloga: 0.000238771

Begin Step 5928, Time: 0.914134, Redshift: 0.0939313, Nf = 0067226398, Systemstep: 0.000218243, Dloga: 0.000238771

Begin Step 5929, Time: 0.914353, Redshift: 0.0936701, Nf = 0000065501, Systemstep: 0.000218295, Dloga: 0.000238771

Begin Step 5930, Time: 0.914571, Redshift: 0.093409, Nf = 0006594497, Systemstep: 0.000218347, Dloga: 0.000238771

Begin Step 5931, Time: 0.914789, Redshift: 0.0931479, Nf = 0000062657, Systemstep: 0.000218399, Dloga: 0.000238771

Begin Step 5932, Time: 0.915008, Redshift: 0.092887, Nf = 0032632806, Systemstep: 0.000218451, Dloga: 0.000238771

Begin Step 5933, Time: 0.915226, Redshift: 0.092626, Nf = 0000061180, Systemstep: 0.000218503, Dloga: 0.000238771

Begin Step 5934, Time: 0.915445, Redshift: 0.0923652, Nf = 0006594631, Systemstep: 0.000218556, Dloga: 0.000238771

Begin Step 5935, Time: 0.915663, Redshift: 0.0921044, Nf = 0000058789, Systemstep: 0.000218608, Dloga: 0.000238771

Begin Step 5936, Time: 0.915882, Redshift: 0.0918437, Nf = 0134217728, Systemstep: 0.00021866, Dloga: 0.000238771

Begin Step 5937, Time: 0.916101, Redshift: 0.091583, Nf = 0000059064, Systemstep: 0.000218712, Dloga: 0.000238771

Begin Step 5938, Time: 0.91632, Redshift: 0.0913224, Nf = 0006601854, Systemstep: 0.000218764, Dloga: 0.000238771

Begin Step 5939, Time: 0.916538, Redshift: 0.0910618, Nf = 0000058565, Systemstep: 0.000218817, Dloga: 0.000238771

Begin Step 5940, Time: 0.916757, Redshift: 0.0908014, Nf = 0032662798, Systemstep: 0.000218869, Dloga: 0.000238771

Begin Step 5941, Time: 0.916976, Redshift: 0.0905409, Nf = 0000058398, Systemstep: 0.000218921, Dloga: 0.000238771

Begin Step 5942, Time: 0.917195, Redshift: 0.0902806, Nf = 0006607081, Systemstep: 0.000218973, Dloga: 0.000238771

Begin Step 5943, Time: 0.917414, Redshift: 0.0900203, Nf = 0000057639, Systemstep: 0.000219026, Dloga: 0.000238771

Begin Step 5944, Time: 0.917633, Redshift: 0.0897601, Nf = 0067255851, Systemstep: 0.000219078, Dloga: 0.000238771

Begin Step 5945, Time: 0.917852, Redshift: 0.0894999, Nf = 0000057852, Systemstep: 0.00021913, Dloga: 0.000238771

Begin Step 5946, Time: 0.918072, Redshift: 0.0892398, Nf = 0006612521, Systemstep: 0.000219183, Dloga: 0.000238771

Begin Step 5947, Time: 0.918291, Redshift: 0.0889797, Nf = 0000057556, Systemstep: 0.000219235, Dloga: 0.000238771

Begin Step 5948, Time: 0.91851, Redshift: 0.0887197, Nf = 0032664267, Systemstep: 0.000219287, Dloga: 0.000238771

Begin Step 5949, Time: 0.918729, Redshift: 0.0884598, Nf = 0000058845, Systemstep: 0.00021934, Dloga: 0.000238771

Begin Step 5950, Time: 0.918949, Redshift: 0.0882, Nf = 0006615747, Systemstep: 0.000219392, Dloga: 0.000238771

Begin Step 5951, Time: 0.919168, Redshift: 0.0879402, Nf = 0000058962, Systemstep: 0.000219444, Dloga: 0.000238771

Begin Step 5952, Time: 0.919388, Redshift: 0.0876804, Nf = 0134217728, Systemstep: 0.000219497, Dloga: 0.000238771

Begin Step 5953, Time: 0.919607, Redshift: 0.0874207, Nf = 0000060744, Systemstep: 0.000219549, Dloga: 0.000238771

Begin Step 5954, Time: 0.919827, Redshift: 0.0871611, Nf = 0006629674, Systemstep: 0.000219602, Dloga: 0.000238771

Begin Step 5955, Time: 0.920047, Redshift: 0.0869016, Nf = 0000061504, Systemstep: 0.000219654, Dloga: 0.000238771

Begin Step 5956, Time: 0.920266, Redshift: 0.0866421, Nf = 0032691978, Systemstep: 0.000219707, Dloga: 0.000238771

Begin Step 5957, Time: 0.920486, Redshift: 0.0863827, Nf = 0000064059, Systemstep: 0.000219759, Dloga: 0.000238771

Begin Step 5958, Time: 0.920706, Redshift: 0.0861233, Nf = 0006640504, Systemstep: 0.000219812, Dloga: 0.000238771

Begin Step 5959, Time: 0.920926, Redshift: 0.085864, Nf = 0000065672, Systemstep: 0.000219864, Dloga: 0.000238771

Begin Step 5960, Time: 0.921146, Redshift: 0.0856047, Nf = 0067281677, Systemstep: 0.000219917, Dloga: 0.000238771

Begin Step 5961, Time: 0.921366, Redshift: 0.0853456, Nf = 0000067734, Systemstep: 0.000219969, Dloga: 0.000238771

Begin Step 5962, Time: 0.921586, Redshift: 0.0850864, Nf = 0006649128, Systemstep: 0.000220022, Dloga: 0.000238771

Begin Step 5963, Time: 0.921806, Redshift: 0.0848274, Nf = 0000067645, Systemstep: 0.000220074, Dloga: 0.000238771

Begin Step 5964, Time: 0.922026, Redshift: 0.0845684, Nf = 0032693693, Systemstep: 0.000220127, Dloga: 0.000238771

Begin Step 5965, Time: 0.922246, Redshift: 0.0843095, Nf = 0000068462, Systemstep: 0.000220179, Dloga: 0.000238771

Begin Step 5966, Time: 0.922466, Redshift: 0.0840506, Nf = 0006654896, Systemstep: 0.000220232, Dloga: 0.000238771

Begin Step 5967, Time: 0.922686, Redshift: 0.0837918, Nf = 0000068261, Systemstep: 0.000220284, Dloga: 0.000238771

Begin Step 5968, Time: 0.922907, Redshift: 0.083533, Nf = 0134217728, Systemstep: 0.000220337, Dloga: 0.000238771

Begin Step 5969, Time: 0.923127, Redshift: 0.0832744, Nf = 0000069714, Systemstep: 0.00022039, Dloga: 0.000238771

Begin Step 5970, Time: 0.923348, Redshift: 0.0830157, Nf = 0006669769, Systemstep: 0.000220442, Dloga: 0.000238771

Begin Step 5971, Time: 0.923568, Redshift: 0.0827572, Nf = 0000070617, Systemstep: 0.000220495, Dloga: 0.000238771

Begin Step 5972, Time: 0.923789, Redshift: 0.0824987, Nf = 0032720357, Systemstep: 0.000220548, Dloga: 0.000238771

Begin Step 5973, Time: 0.924009, Redshift: 0.0822402, Nf = 0000072185, Systemstep: 0.0002206, Dloga: 0.000238771

Begin Step 5974, Time: 0.92423, Redshift: 0.0819819, Nf = 0006682939, Systemstep: 0.000220653, Dloga: 0.000238771

Begin Step 5975, Time: 0.924451, Redshift: 0.0817235, Nf = 0000072770, Systemstep: 0.000220706, Dloga: 0.000238771

Begin Step 5976, Time: 0.924671, Redshift: 0.0814653, Nf = 0067308740, Systemstep: 0.000220758, Dloga: 0.000238771

Begin Step 5977, Time: 0.924892, Redshift: 0.0812071, Nf = 0000074571, Systemstep: 0.000220811, Dloga: 0.000238771

Begin Step 5978, Time: 0.925113, Redshift: 0.080949, Nf = 0006690922, Systemstep: 0.000220864, Dloga: 0.000238771

Begin Step 5979, Time: 0.925334, Redshift: 0.0806909, Nf = 0000074848, Systemstep: 0.000220916, Dloga: 0.000238771

Begin Step 5980, Time: 0.925555, Redshift: 0.0804329, Nf = 0032720138, Systemstep: 0.000220969, Dloga: 0.000238771

Begin Step 5981, Time: 0.925776, Redshift: 0.0801749, Nf = 0000076414, Systemstep: 0.000221022, Dloga: 0.000238771

Begin Step 5982, Time: 0.925997, Redshift: 0.0799171, Nf = 0006693386, Systemstep: 0.000221075, Dloga: 0.000238771

Begin Step 5983, Time: 0.926218, Redshift: 0.0796592, Nf = 0000076814, Systemstep: 0.000221128, Dloga: 0.000238771

Begin Step 5984, Time: 0.926439, Redshift: 0.0794015, Nf = 0134217728, Systemstep: 0.00022118, Dloga: 0.000238771

Begin Step 5985, Time: 0.926661, Redshift: 0.0791438, Nf = 0000079186, Systemstep: 0.000221233, Dloga: 0.000238771

Begin Step 5986, Time: 0.926882, Redshift: 0.0788861, Nf = 0006704429, Systemstep: 0.000221286, Dloga: 0.000238771

Begin Step 5987, Time: 0.927103, Redshift: 0.0786286, Nf = 0000080617, Systemstep: 0.000221339, Dloga: 0.000238771

Begin Step 5988, Time: 0.927325, Redshift: 0.0783711, Nf = 0032745691, Systemstep: 0.000221392, Dloga: 0.000238771

Begin Step 5989, Time: 0.927546, Redshift: 0.0781136, Nf = 0000082301, Systemstep: 0.000221445, Dloga: 0.000238771

Begin Step 5990, Time: 0.927768, Redshift: 0.0778562, Nf = 0006713275, Systemstep: 0.000221497, Dloga: 0.000238771

Begin Step 5991, Time: 0.927989, Redshift: 0.0775989, Nf = 0000082153, Systemstep: 0.00022155, Dloga: 0.000238771

Begin Step 5992, Time: 0.928211, Redshift: 0.0773416, Nf = 0067334469, Systemstep: 0.000221603, Dloga: 0.000238771

Begin Step 5993, Time: 0.928432, Redshift: 0.0770844, Nf = 0000081637, Systemstep: 0.000221656, Dloga: 0.000238771

Begin Step 5994, Time: 0.928654, Redshift: 0.0768273, Nf = 0006721969, Systemstep: 0.000221709, Dloga: 0.000238771

Begin Step 5995, Time: 0.928876, Redshift: 0.0765702, Nf = 0000079081, Systemstep: 0.000221762, Dloga: 0.000238771

Begin Step 5996, Time: 0.929098, Redshift: 0.0763131, Nf = 0032746280, Systemstep: 0.000221815, Dloga: 0.000238771

Begin Step 5997, Time: 0.92932, Redshift: 0.0760562, Nf = 0000077289, Systemstep: 0.000221868, Dloga: 0.000238771

Begin Step 5998, Time: 0.929541, Redshift: 0.0757993, Nf = 0006729208, Systemstep: 0.000221921, Dloga: 0.000238771

Begin Step 5999, Time: 0.929763, Redshift: 0.0755424, Nf = 0000074341, Systemstep: 0.000221974, Dloga: 0.000238771

Begin Step 6000, Time: 0.929985, Redshift: 0.0752857, Nf = 0134217728, Systemstep: 0.000222027, Dloga: 0.000238771

Begin Step 6001, Time: 0.930208, Redshift: 0.075029, Nf = 0000073768, Systemstep: 0.00022208, Dloga: 0.000238771

Begin Step 6002, Time: 0.93043, Redshift: 0.0747723, Nf = 0006745008, Systemstep: 0.000222133, Dloga: 0.000238771

Begin Step 6003, Time: 0.930652, Redshift: 0.0745157, Nf = 0000072044, Systemstep: 0.000222186, Dloga: 0.000238771

Begin Step 6004, Time: 0.930874, Redshift: 0.0742592, Nf = 0032772418, Systemstep: 0.000222239, Dloga: 0.000238771

Begin Step 6005, Time: 0.931096, Redshift: 0.0740027, Nf = 0000070867, Systemstep: 0.000222292, Dloga: 0.000238771

Begin Step 6006, Time: 0.931319, Redshift: 0.0737463, Nf = 0006757543, Systemstep: 0.000222345, Dloga: 0.000238771

