  0.676029E+00  0.483196E+04  0.407745E+04  0.000000E+00  0.000000E+00  0.163316E+01  0.463064E+04
  0.698944E+00  0.458579E+04  0.386944E+04  0.000000E+00  0.000000E+00  0.145018E+01  0.439468E+04
  0.722634E+00  0.435160E+04  0.367188E+04  0.000000E+00  0.000000E+00  0.128828E+01  0.417026E+04
  0.747128E+00  0.412884E+04  0.348406E+04  0.000000E+00  0.000000E+00  0.114128E+01  0.395680E+04
  0.772452E+00  0.391678E+04  0.330504E+04  0.000000E+00  0.000000E+00  0.101945E+01  0.375356E+04
  0.798635E+00  0.371511E+04  0.313493E+04  0.000000E+00  0.000000E+00  0.900319E+00  0.356031E+04
  0.825704E+00  0.352331E+04  0.297310E+04  0.000000E+00  0.000000E+00  0.799827E+00  0.337650E+04
  0.853692E+00  0.334092E+04  0.281920E+04  0.000000E+00  0.000000E+00  0.709514E+00  0.320171E+04
  0.882627E+00  0.316756E+04  0.267295E+04  0.000000E+00  0.000000E+00  0.628322E+00  0.303558E+04
  0.912544E+00  0.300277E+04  0.253390E+04  0.000000E+00  0.000000E+00  0.557829E+00  0.287766E+04
  0.943475E+00  0.284619E+04  0.240178E+04  0.000000E+00  0.000000E+00  0.496261E+00  0.272760E+04
  0.975455E+00  0.269740E+04  0.227624E+04  0.000000E+00  0.000000E+00  0.440063E+00  0.258502E+04
  0.100852E+01  0.255606E+04  0.215698E+04  0.000000E+00  0.000000E+00  0.390900E+00  0.244956E+04
  0.104270E+01  0.242180E+04  0.204369E+04  0.000000E+00  0.000000E+00  0.344727E+00  0.232090E+04
  0.107804E+01  0.229430E+04  0.193610E+04  0.000000E+00  0.000000E+00  0.306445E+00  0.219871E+04
  0.111458E+01  0.217324E+04  0.183396E+04  0.000000E+00  0.000000E+00  0.270788E+00  0.208269E+04
  0.115236E+01  0.205832E+04  0.173699E+04  0.000000E+00  0.000000E+00  0.241545E+00  0.197257E+04
  0.119142E+01  0.194926E+04  0.164496E+04  0.000000E+00  0.000000E+00  0.213015E+00  0.186804E+04
  0.123181E+01  0.184575E+04  0.155761E+04  0.000000E+00  0.000000E+00  0.189314E+00  0.176885E+04
  0.127356E+01  0.174752E+04  0.147473E+04  0.000000E+00  0.000000E+00  0.167789E+00  0.167472E+04
  0.131673E+01  0.165433E+04  0.139609E+04  0.000000E+00  0.000000E+00  0.148408E+00  0.158541E+04
  0.136136E+01  0.156593E+04  0.132149E+04  0.000000E+00  0.000000E+00  0.131779E+00  0.150069E+04
  0.140750E+01  0.148208E+04  0.125074E+04  0.000000E+00  0.000000E+00  0.116157E+00  0.142034E+04
  0.145521E+01  0.140258E+04  0.118366E+04  0.000000E+00  0.000000E+00  0.102978E+00  0.134415E+04
  0.150453E+01  0.132720E+04  0.112005E+04  0.000000E+00  0.000000E+00  0.910724E-01  0.127191E+04
  0.155553E+01  0.125573E+04  0.105973E+04  0.000000E+00  0.000000E+00  0.808528E-01  0.120342E+04
  0.160825E+01  0.118799E+04  0.100257E+04  0.000000E+00  0.000000E+00  0.710666E-01  0.113850E+04
  0.166277E+01  0.112378E+04  0.948382E+03  0.000000E+00  0.000000E+00  0.631629E-01  0.107696E+04
  0.171912E+01  0.106293E+04  0.897037E+03  0.000000E+00  0.000000E+00  0.558617E-01  0.101865E+04
  0.177739E+01  0.100528E+04  0.848385E+03  0.000000E+00  0.000000E+00  0.498733E-01  0.963404E+03
  0.183764E+01  0.950667E+03  0.802295E+03  0.000000E+00  0.000000E+00  0.437584E-01  0.911063E+03
  0.189993E+01  0.898930E+03  0.758636E+03  0.000000E+00  0.000000E+00  0.390174E-01  0.861482E+03
  0.196432E+01  0.849926E+03  0.717282E+03  0.000000E+00  0.000000E+00  0.342011E-01  0.814520E+03
  0.203091E+01  0.803514E+03  0.678114E+03  0.000000E+00  0.000000E+00  0.299776E-01  0.770041E+03
  0.209974E+01  0.759567E+03  0.641027E+03  0.000000E+00  0.000000E+00  0.266315E-01  0.727925E+03
  0.217091E+01  0.717960E+03  0.605915E+03  0.000000E+00  0.000000E+00  0.237317E-01  0.688052E+03
